word,freq
architecture,2
archaeologist,2
amount,2
american,2
always,2
although,2
along,2
alloy,2
allow,2
alignment,2
algorithmic,2
aim,2
agricultural,2
ago,2
addition,2
action,2
across,2
accompanied,2
about,2
217–240,2
20th,2
τεχνολογία,1
τέχνη,1
λογία,1
zerzan,1
yetunsolved,1
writing,1
worth,1
worse,1
worldwide,1
workingman,1
withdrawal,1
winddrafted,1
william,1
wild,1
widespread,1
wideranging,1
whose,1
wheelthrown,1
wheelbarrow,1
west,1
well,1
wechat,1
weapon,1
warned,1
wait,1
wagon,1
wage,1
vulnerable,1
vista,1
virtually,1
vine,1
village,1
vary,1
various,1
variety,1
valuable,1
utopianism,1
utopia,1
utensil,1
usher,1
user,1
useful,1
uruk,1
urged,1
urbanization,1
urban,1
upwards,1
uploading,1
unrealized,1
unlike,1
unjust,1
university,1
universal,1
united,1
uniform,1
unearthed,1
undo,1
undertaken,1
undergone,1
uncommon,1
unavoidable,1
unabomber,1
type,1
twowheeled,1
turned,1
turn,1
turbulent,1
try,1
tree,1
treasury,1
treadmill,1
travois,1
travel,1
transportation,1
transparency,1
translated,1
transition,1
transformer,1
transfer,1
tradesmanship,1
town,1
towards,1
toward,1
totalitarianism,1
total,1
toolusing,1
took,1
together,1
today,1
tinkering,1
tin,1
timber,1
tigris,1
throughout,1
through,1
thousand,1
thought,1
thoroughly,1
thorough,1
thirdstage,1
them95,1
textile,1
terrorist,1
termite,1
termed,1
temporary,1
television,1
telescope,1
telegraph,1
ted,1
technosignatures,1
technopolies,1
technopaganism,1
technomaterial,1
technologyrelated,1
technical,1
tangible,1
taleb,1
takeover,1
taken,1
take,1
systemic,1
swamp,1
sustainable,1
survive,1
surveyed,1
surrounded,1
surge,1
sure,1
supported,1
support,1
supplanted,1
sumer,1
sulfide,1
suggest,1
such,1
succeeding,1
substituted,1
subfield,1
subculture,1
studying,1
structure,1
strict,1
street,1
stopped,1
stonepaved,1
stick,1
stem,1
steel,1
steam,1
steal,1
statistical,1
started,1
stanford,1
standardization,1
standard,1
stable,1
stability,1
sputnik,1
sponge,1
split,1
spill,1
speech,1
specifically,1
specie,1
specialized,1
specialization,1
spawned,1
spanned,1
space,1
south,1
soldier,1
solar,1
sociotechnical,1
socialization,1
so,1
smelt,1
slovenia,1
skyscraper,1
skolimowski,1
skewed,1
size,1
sixth,1
singularity,1
singularitarians,1
singularitarianism,1
simultaneous,1
simulation,1
simple,1
silver,1
silk,1
signing,1
significantly,1
sign,1
showed,1
show,1
shatter,1
sharp,1
shaped,1
shape,1
sewer,1
settle,1
set,1
serve,1
series,1
serendipity,1
sense,1
self,1
segment,1
seek,1
see,1
sediment,1
sedentism,1
secondwave,1
sea,1
screw,1
scientist,1
sciencefiction,1
school,1
scanning,1
scale,1
saw,1
sanctioned,1
sailing,1
sail,1
runner,1
rotary,1
rome,1
romanized,1
robotic,1
roadway,1
rigorously,1
right,1
revolving,1
revolt,1
reversing,1
reverse,1
return,1
resulted,1
rest,1
responsibility,1
resource,1
resonated,1
resilience,1
reshape,1
rescue,1
requires,1
required,1
require,1
reproducible,1
represent,1
replicated,1
replacing,1
replaced,1
repercussion,1
repeating,1
renewed,1
renaissance,1
religious,1
religion,1
reliant,1
reliance,1
relevant,1
releasing,1
released,1
relatively,1
relationship,1
regulate,1
region,1
refined,1
refers,1
refer,1
reestablish,1
reduction,1
record,1
recently,1
recall,1
readily,1
reach,1
ratio,1
rather,1
railroad,1
race,1
quite,1
quickly,1
quantitatively,1
quantitative,1
quality,1
qualitatively,1
qualitative,1
putting,1
put,1
pushback,1
purposely,1
pulley,1
published,1
psychological,1
provided,1
proposes,1
property,1
propaganda,1
promoted,1
promote,1
prominent,1
prominence,1
proletariat,1
progressive,1
progressed,1
program,1
productivity,1
product,1
produced,1
produce,1
problemsolving,1
problem,1
probe,1
probably,1
probabilist,1
principle,1
primate,1
primary,1
price,1
previously,1
prevented,1
pressure,1
president,1
presentday,1
presence,1
prepare,1
preference,1
preferable,1
predicted,1
predict,1
predated,1
praise,1
pouring,1
postman,1
possibly,1
possessor,1
positive,1
popularity,1
polish,1
polarization,1
point,1
played,1
play,1
plausible,1
placed,1
physically,1
philosophical,1
pet,1
pestle,1
persian,1
period,1
per,1
penicillin,1
pebble,1
paypal,1
payment,1
partly,1
participate,1
partially,1
pandemic,1
pacemaker,1
pace,1
oxford,1
owner,1
overcome,1
output,1
outcomes120,1
ostensible,1
ortega,1
originally,1
organization,1
order,1
orange,1
or,1
openness,1
online,1
ongoing,1
oldestknown,1
older,1
oil,1
offthegrid,1
occur,1
observed,1
observation,1
nutrient,1
nut,1
number,1
notable,1
not,1
northern,1
nonsciencebased,1
nomad,1
nineteen,1
next,1
neuromancer,1
net,1
neil,1
near,1
navigation,1
naturally,1
nassim,1
nanoethics,1
nanobots,1
must,1
mri,1
moving,1
movable,1
mountain,1
motor,1
mostly,1
moreover,1
moon,1
monkey,1
money,1
modified,1
modeling,1
mitigation,1
mit,1
mission,1
minority,1
mining,1
mind,1
migrate,1
middle,1
microarrays,1
methodology,1
methane,1
metallurgy,1
mesolithic,1
mental,1
member,1
medium,1
mediterranean,1
medical,1
medias,1
measure,1
meant,1
maykop,1
maximum,1
matrix,1
master,1
massachusetts,1
marx,1
marsh,1
marketable,1
marked,1
marcuse,1
march,1
manipulate,1
manifesto,1
man,1
maintainer,1
maintained,1
maintain,1
main,1
magnitude,1
lyndon,1
luddism,1
lowerpaying,1
lost,1
loss,1
looking,1
longlasting,1
longdistance,1
locally,1
load,1
ljubljana,1
live,1
lit,1
line,1
light,1
lifepromoting,1
library,1
liberation,1
liberating,1
levee,1
length,1
legislate,1
legal,1
least,1
learned,1
learn,1
leaf,1
launder,1
largest,1
largescale,1
larger,1
largely,1
language15,1
language,1
land,1
lab,1
korean,1
korea,1
knowledge4,1
knossos48,1
knossos,1
kingdom,1
kiln,1
key,1
kaczynski,1
ka,1
juxtaposes,1
judgment,1
johnson,1
john,1
jet,1
jacques,1
isaac,1
irrigate,1
ireland,1
iraq,1
iran,1
involved,1
invite,1
investment,1
investigate,1
introduced,1
internetrelated,1
interferon,1
interested,1
interest,1
intensified,1
intellectual,1
intangible,1
instrument,1
institute,1
instead,1
inspired,1
initiative,1
initial,1
informed,1
infinity,1
infant,1
infancy,1
inevitably,1
inequality,1
individual,1
independently,1
incorporate,1
inconclusive,1
incomprehensible,1
income,1
includes,1
included,1
inception,1
incentive,1
inca,1
improves,1
improvement,1
improve,1
implication,1
implement,1
impactful,1
impacted,1
ihde,1
identical,1
ice,1
hypothetical,1
hypothesis,1
huts19,1
hunting,1
huntergatherer,1
hunted,1
hunt,1
humankind,1
host,1
horseshoe,1
horse,1
horizon,1
homo,1
hippie,1
higherpaying,1
hierarchy,1
hierarchical,1
heterogeneous,1
herbert,1
henryk,1
heavy,1
heating,1
hearth,1
health,1
hate,1
harnessing,1
harmony,1
hand,1
hammering,1
hammer,1
half,1
hackers76,1
hacker,1
habitat,1
gulf,1
growth59,1
growth,1
grown,1
growing,1
group,1
ground,1
grew,1
greatly,1
greatest,1
granted,1
grant,1
gortyn,1
good,1
gold,1
glastonbury,1
given,1
gibson,1
get,1
genus,1
genre,1
genetics,1
genetically,1
generation,1
generally,1
gattaca,1
gather,1
gas,1
gammaray,1
game,1
gained,1
futurist,1
furnace,1
fur,1
funding,1
fundamental,1
function,1
fueled,1
from,1
frequent,1
freed,1
fragment,1
founded,1
forum,1
forge,1
forest,1
force,1
foraging,1
follows,1
flux,1
flushed,1
flush,1
fluid,1
flooding,1
flaking,1
flake,1
fission,1
fish,1
fireuse,1
firefighting,1
finer,1
find,1
final,1
figure,1
fiction,1
fiber,1
fewer,1
fed,1
feature,1
fear,1
faster,1
fast,1
farming,1
family,1
faculty,1
factory,1
facilitated,1
extremism,1
extreme,1
extraterrestrial,1
extrapolate,1
extinction,1
extensive,1
extended,1
exploring,1
explored,1
explore,1
explanatory,1
explanation,1
expand,1
exists,1
existing,1
exchange,1
examines,1
eventually,1
event,1
european,1
eurasia2122,1
euphrates,1
eugenics,1
especially,1
equivalent,1
entity,1
england,1
engine,1
end,1
encompassed,1
enabling,1
emptied,1
employmenttopopulation,1
empiricism,1
empire,1
emphasis,1
emerging,1
emerged,1
ellul,1
eleventh,1
electronics,1
electricity,1
electric,1
elaborate,1
eightyfour,1
egyptian,1
educational,1
edible,1
edge,1
ecovillage,1
ecosystem,1
eaten,1
easily,1
earlier,1
dystopian,1
dystopia,1
dynamic,1
dwelling,1
due,1
drug,1
drawn,1
drawing,1
dramatic,1
drain,1
dominated,1
domainspecific,1
dolphin,1
doing,1
dna,1
divert,1
distinguished,1
distinction,1
distinct,1
distance,1
disrupt,1
disposal,1
dislike,1
disinformation,1
discovering,1
discovered,1
discover,1
direction,1
dioxide,1
digestibility,1
digest,1
different,1
dietary,1
dialysis,1
diagnosis,1
device,1
develop,1
devastated,1
detriment,1
detect,1
destroy,1
despite,1
designing,1
designer,1
design,1
described,1
deprive,1
depletion,1
depicting,1
department,1
denouncing,1
democratize,1
demanding,1
degeneralization,1
deformation,1
defining,1
defibrillator,1
default,1
deep,1
decreased,1
decentralized,1
decay,1
dated,1
darwin,1
daron,1
dancing,1
damage,1
dam,1
daily,1
cycle,1
cyberethics,1
customer,1
currentday,1
current,1
ct,1
cryonics,1
crude,1
crows130,1
crop,1
criticized,1
criticism,1
critical,1
critic,1
criminal,1
crewed,1
crete,1
credibility122,1
creator,1
created,1
cracking,1
crack,1
counterculture,1
cooking,1
convexity,1
contributes,1
continuous,1
continuing,1
continental,1
contend,1
contamination,1
contaminant,1
constructivistswho,1
constructing,1
constructed,1
considerably,1
conservative,1
consequential,1
consequent,1
condition,1
concurrently,1
concerning,1
conceptual,1
computing,1
complicated,1
complexity,1
completely,1
complemented,1
compensated,1
common,1
commission,1
comfort,1
combustion,1
combined,1
collective,1
collar,1
colder,1
closer,1
clockwork,1
clock,1
cloaca,1
climate,1
clearance,1
clear,1
clean,1
clay,1
claimed,1
civilizational,1
citizen,1
citing,1
cheaply,1
charles,1
characteristic,1
channel,1
challenge,1
certainly,1
censorship,1
ce,1
caused,1
causality,1
caucasus,1
catch,1
carry,1
carbon,1
capuchin,1
capitalist,1
capable,1
capability,1
cancer,1
canal,1
can,1
call,1
c,1
bypass,1
burst,1
burned,1
bulb,1
builder,1
build,1
broke,1
broader,1
broadening,1
broad,1
bring,1
brazil,1
brave,1
brass,1
bourgeoisie,1
borgmann,1
bone,1
bombing,1
bomb,1
bodily,1
boat,1
boa,1
blurring,1
blockchains,1
blade,1
birth,1
bioterrorists,1
bioethics,1
billion,1
bill70717273,1
beyond,1
better,1
beneficial,1
bellow,1
believed,1
belief,1
beaver,1
be,1
bce34,1
bathtub,1
basis,1
basin,1
based,1
barrier,1
bark,1
back,1
axie,1
ax,1
available,1
availability,1
autonomy,1
automobile,1
automate,1
attracted,1
at,1
asteroid,1
assured,1
asserts,1
assemblage,1
asimov,1
asia,1
artificially,1
array,1
arose,1
armament,1
arm,1
arisen,1
arguing,1
argues,1
arch,1
approximate,1
appropriate,1
apparent,1
anvil,1
anthropogenic,1
annual,1
analyzing,1
analyzes,1
analyze,1
analog,1
amplifier,1
amplified,1
amongst,1
america,1
alteration,1
almost,1
alipay,1
aligning,1
aligned,1
alien,1
albert,1
airplane,1
agent,1
african,1
africa,1
afford,1
affecting,1
advocated,1
advocate,1
adverse,1
advent,1
advantage,1
advanced,1
adoption,1
adjacent,1
additionally,1
adapted,1
activity,1
activities27,1
actionoriented,1
achieving,1
acemoglu,1
according,1
accomplish,1
accidental,1
access,1
acceleration,1
accelerate,1
absent,1
able,1
a,1
3d,1
21st,1
19th,1
1990s,1
1950s,1
1940s,1
18th,1
17th,1
114–115,1
